v,h
6.285336,20m
4.67418,20m
3.538041,20m
3.578413,20m
3.269304,20m
3.491992,20m
3.391055,20m
5.164332,20m
5.033765,20m
3.560747,20m
2.884499,20m
2.775991,20m
2.899006,20m
2.584219,20m
2.586743,20m
3.195497,20m
3.934837,20m
5.110718,20m
2.860523,20m
3.975213,20m
4.889925,20m
5.864569,20m
4.583969,20m
5.009153,20m
5.048267,20m
5.394593,20m
6.021009,20m
7.042333,20m
6.704207,20m
6.355005,20m
5.256444,20m
6.778013,20m
8.488832,20m
6.358513,20m
5.556093,20m
6.946443,20m
7.697131,20m
7.146417,20m
6.106812,20m
6.43926,20m
6.25442,20m
6.932564,20m
7.018358,20m
7.131909,20m
7.067564,20m
6.747103,20m
7.294033,20m
8.039677,20m
7.830246,20m
6.993756,20m
5.257704,20m
5.339709,20m
4.092555,20m
4.486824,20m
5.456414,20m
6.949597,20m
6.743318,20m
6.086617,20m
6.542709,20m
7.40821,20m
7.939373,20m
7.067565,20m
7.517976,20m
6.172414,20m
5.183264,20m
6.759722,20m
6.79316,20m
7.455524,20m
5.281671,20m
5.027448,20m
5.565551,20m
4.944178,20m
6.131405,20m
4.801609,20m
4.55243,20m
4.257831,20m
3.565797,20m
4.214931,20m
5.68856,20m
4.392828,20m
3.697644,20m
4.300725,20m
5.67027,20m
4.519627,20m
3.557596,20m
4.137966,20m
5.074129,20m
4.929665,20m
5.160554,20m
5.120811,20m
5.178847,20m
5.381976,20m
5.264014,20m
5.75354,20m
5.604033,20m
5.564919,20m
5.310692,20m
5.67784,20m
6.392572,20m
7.205086,20m
6.557854,20m
6.221619,20m
4.20547,20m
4.698783,20m
6.542081,20m
4.075512,20m
5.174431,20m
3.775241,20m
4.4679,20m
3.719723,20m
2.640364,20m
2.919822,20m
3.178463,20m
1.202069,20m
0.4028024,20m
1.002095,20m
2.55962,20m
1.5137,20m
1.812713,20m
1.07275,20m
0.6961377,20m
0.4785011,20m
1.096089,20m
1.726917,20m
1.221624,20m
0.8424933,20m
1.856869,20m
1.397624,20m
2.215813,20m
2.295299,20m
2.339456,20m
1.936352,20m
2.335669,20m
3.001838,20m
2.78167,20m
2.716066,20m
3.462964,20m
3.755678,20m
3.936732,20m
4.387782,20m
4.732852,20m
4.349302,20m
4.532237,20m
4.904434,20m
3.972061,20m
3.571471,20m
3.953763,20m
4.86974,20m
5.053946,20m
4.329741,20m
4.986444,20m
5.035025,20m
4.871636,20m
5.320155,20m
5.358637,20m
5.135319,20m
5.186418,20m
5.475975,20m
6.038678,20m
7.38487,20m
8.027064,20m
9.365685,20m
8.736743,20m
9.059729,20m
9.211765,20m
8.72854,20m
9.477343,20m
10.23245,20m
11.17744,20m
10.59581,20m
12.36592,20m
10.65447,20m
11.20835,20m
12.68995,20m
14.42874,20m
12.50848,20m
12.83716,20m
13.03712,20m
12.94881,20m
12.19939,20m
14.1783,20m
14.62556,20m
14.39404,20m
14.33537,20m
13.23142,20m
12.56842,20m
12.22776,20m
12.88762,20m
13.23709,20m
11.81899,20m
9.113982,20m
6.450611,20m
6.196387,20m
6.25568,20m
8.355718,20m
8.262994,20m
6.848035,20m
6.292274,20m
6.28218,20m
5.679101,20m
4.908848,20m
5.052053,20m
7.745702,20m
7.401907,20m
7.142004,20m
7.644774,20m
8.811813,20m
9.001069,20m
8.905819,20m
8.618147,20m
8.05608,20m
8.216308,20m
7.899632,20m
7.167865,20m
7.115511,20m
6.792526,20m
5.310065,20m
4.274857,20m
3.780282,20m
3.641499,20m
4.49944,20m
3.126737,20m
4.916423,20m
6.689067,20m
4.858385,20m
3.800471,20m
4.015585,20m
5.607183,20m
5.078545,20m
4.744836,20m
4.520888,20m
4.786467,20m
5.5952,20m
6.637341,20m
6.324442,20m
8.015075,20m
6.096082,20m
4.626236,20m
5.425505,20m
4.248995,20m
4.192853,20m
5.703073,20m
5.80211,20m
5.735878,20m
7.225905,20m
6.971681,20m
6.617147,20m
5.358006,20m
4.679225,20m
4.831259,20m
5.691089,20m
6.829746,20m
5.324569,20m
6.16106,20m
6.232341,20m
7.412627,20m
6.053817,20m
6.470163,20m
6.052555,20m
6.306149,20m
6.20458,20m
6.446196,20m
5.565551,20m
5.554194,20m
5.413525,20m
5.84943,20m
5.081701,20m
4.222503,20m
3.582203,20m
3.722243,20m
4.067314,20m
3.59986,20m
3.809301,20m
3.796054,20m
3.385375,20m
3.232086,20m
2.410741,20m
2.330626,20m
2.379831,20m
2.161562,20m
1.3459,20m
1.050039,20m
1.218471,20m
1.216581,20m
1.291648,20m
0.3699986,20m
0.372522,20m
0.3712603,20m
0.8898055,20m
2.198149,20m
1.989344,20m
1.714297,20m
2.30287,20m
1.78369,20m
2.032241,20m
2.323685,20m
1.785583,20m
2.354597,20m
2.928654,20m
2.779778,20m
2.59431,20m
2.460577,20m
2.543844,20m
2.169763,20m
2.381724,20m
2.728052,20m
3.301474,20m
2.811955,20m
2.921715,20m
2.430923,20m
2.644778,20m
3.501455,20m
3.339323,20m
4.570725,20m
3.857246,20m
3.430164,20m
4.360022,20m
4.737022,20m
4.863431,20m
5.291133,20m
5.402165,20m
5.561764,20m
6.065175,20m
6.554698,20m
6.27019,20m
6.334538,20m
5.959821,20m
5.851952,20m
6.414654,20m
6.083464,20m
5.502468,20m
6.130149,20m
6.814601,20m
7.018363,20m
6.644277,20m
6.959689,20m
7.468141,20m
8.60175,20m
8.757571,20m
8.0176,20m
8.460439,20m
8.633919,20m
7.877551,20m
7.699663,20m
8.124836,20m
7.950101,20m
9.0326,20m
10.10502,20m
9.684258,20m
9.187164,20m
8.513435,20m
9.340456,20m
9.505097,20m
9.401009,20m
10.13972,20m
9.910094,20m
10.81533,20m
10.65322,20m
10.73459,20m
10.12394,20m
10.00409,20m
10.45577,20m
10.04446,20m
11.08786,20m
10.47027,20m
10.46333,20m
10.19964,20m
9.870976,20m
11.09291,20m
10.93835,20m
11.65309,20m
11.4323,20m
11.44301,20m
12.20759,20m
11.59568,20m
12.0505,20m
11.08029,20m
11.27017,20m
11.72752,20m
10.86454,20m
12.28329,20m
11.36732,20m
11.58999,20m
10.73585,20m
12.19118,20m
11.76536,20m
12.11107,20m
11.52628,20m
11.56791,20m
11.66002,20m
11.06893,20m
11.38435,20m
11.6001,20m
11.31243,20m
11.44743,20m
12.71224,20m
12.7911,20m
12.55643,20m
12.33564,20m
11.72877,20m
11.20771,20m
11.50042,20m
11.67075,20m
11.81773,20m
11.6903,20m
11.10363,20m
11.68904,20m
10.06968,20m
11.15409,20m
12.07132,20m
10.57184,20m
9.130383,20m
9.756165,20m
9.760581,20m
9.380822,20m
9.189053,20m
8.235859,20m
9.28431,20m
9.04649,20m
8.56264,20m
8.680598,20m
9.485538,20m
9.932171,20m
9.987679,20m
10.2785,20m
11.66128,20m
11.29224,20m
11.53386,20m
12.49208,20m
11.82151,20m
11.96723,20m
9.72779,20m
9.040174,20m
9.495009,20m
10.076,20m
9.40164,20m
8.492615,20m
8.142503,20m
8.599218,20m
8.944919,20m
8.439623,20m
8.162052,20m
8.006875,20m
7.786081,20m
7.698393,20m
7.099106,20m
6.93194,20m
5.999568,20m
5.479125,20m
6.977355,20m
6.301101,20m
5.674055,20m
5.871508,20m
6.729438,20m
6.931936,20m
6.228554,20m
5.848799,20m
7.009529,20m
6.150964,20m
5.650082,20m
6.154749,20m
5.710851,20m
5.846903,20m
6.719975,20m
6.055709,20m
6.072743,20m
6.200802,20m
6.354721,20m
6.219725,20m
5.938374,20m
6.255048,20m
6.574254,20m
6.918688,20m
6.839837,20m
7.034134,20m
6.021015,20m
6.754669,20m
6.455029,20m
5.330886,20m
5.043219,20m
5.96613,20m
5.966129,20m
5.503099,20m
6.033001,20m
6.408973,20m
5.903044,20m
6.159167,20m
5.337189,20m
5.122704,20m
5.808423,20m
5.839332,20m
4.649569,20m
3.800472,20m
3.997293,20m
3.843363,20m
4.204841,20m
4.797823,20m
5.459571,20m
5.158667,20m
5.19083,20m
5.710639,20m
5.213544,20m
4.984557,20m
5.381977,20m
4.939769,20m
5.122077,20m
5.004738,20m
5.39081,20m
5.315106,20m
5.34854,20m
4.994645,20m
4.609837,20m
4.447709,20m
4.101383,20m
4.155003,20m
4.638851,20m
3.782173,20m
4.213672,20m
4.174556,20m
4.752401,20m
4.852708,20m
4.44645,20m
3.910867,20m
4.495025,20m
4.292524,20m
3.481896,20m
3.148184,20m
2.822673,20m
3.110338,20m
2.967137,20m
2.731204,20m
2.417678,20m
2.777253,20m
2.34198,20m
2.766531,20m
2.275741,20m
2.145162,20m
1.942034,20m
1.829113,20m
1.801989,20m
2.596834,20m
2.292146,20m
2.429034,20m
2.307284,20m
2.617021,20m
3.818765,20m
1.840471,20m
2.659293,20m
0.6450425,20m
1.035529,20m
0.7207402,20m
1.882104,20m
4.004864,20m
3.668623,20m
3.026434,20m
3.438998,20m
2.347028,20m
2.457423,20m
1.88526,20m
2.017731,20m
1.546501,20m
1.497928,20m
1.825955,20m
2.236634,20m
2.618908,20m
2.708497,20m
2.719221,20m
2.867462,20m
2.528076,20m
2.699031,20m
2.92613,20m
2.796182,20m
2.762746,20m
2.608192,20m
2.179857,20m
2.969658,20m
3.478109,20m
3.686917,20m
3.588502,20m
3.224515,20m
3.345631,20m
3.628879,20m
3.442776,20m
3.612476,20m
3.356361,20m
3.538671,20m
3.720356,20m
4.198535,20m
4.394715,20m
4.894341,20m
4.754294,20m
5.021767,20m
4.801608,20m
4.910743,20m
5.141631,20m
5.616646,20m
5.086747,20m
5.452627,20m
6.123203,20m
6.144655,20m
6.422222,20m
6.844249,20m
8.203061,20m
7.725517,20m
7.627112,20m
7.901968,20m
8.480625,20m
7.620174,20m
8.637075,20m
9.455895,20m
9.672265,20m
9.906936,20m
9.317106,20m
9.590885,20m
9.873507,20m
10.63618,20m
10.70178,20m
11.19888,20m
10.52327,20m
10.6305,20m
11.2052,20m
11.57612,20m
10.99639,20m
12.1035,20m
14.42433,20m
13.68625,20m
14.46849,20m
12.46748,20m
12.70152,20m
12.45172,20m
11.99436,20m
13.11661,20m
12.34952,20m
11.76537,20m
10.91879,20m
11.11687,20m
10.66709,20m
10.25705,20m
9.808534,20m
10.08105,20m
11.11751,20m
10.31698,20m
9.911988,20m
8.817496,20m
9.395338,20m
9.636311,20m
10.44945,20m
11.99247,20m
12.04357,20m
12.3022,20m
13.1204,20m
10.88032,20m
12.1855,20m
11.98806,20m
12.11549,20m
12.25174,20m
12.24859,20m
12.74568,20m
13.46547,20m
12.07763,20m
12.32049,20m
13.18537,20m
12.4208,20m
13.07939,20m
12.5785,20m
12.61573,20m
13.78719,20m
13.71275,20m
14.9208,20m
14.94792,20m
14.00861,20m
14.50192,20m
13.23079,20m
13.77772,20m
12.97719,20m
12.62078,20m
14.27166,20m
13.15194,20m
12.11233,20m
13.68058,20m
13.0264,20m
12.12557,20m
11.97354,20m
12.03283,20m
13.16455,20m
13.943,20m
14.22688,20m
14.88737,20m
17.79109,20m
15.83802,20m
15.12581,20m
15.05642,20m
15.76674,20m
15.91625,20m
14.11774,20m
15.67654,20m
15.67337,20m
14.81922,20m
14.24201,20m
14.51895,20m
13.06489,20m
13.76194,20m
12.01392,20m
14.00987,20m
13.9266,20m
14.76182,20m
14.18903,20m
14.3215,20m
12.86301,20m
14.38774,20m
17.11104,20m
14.08367,20m
14.35936,20m
14.10576,20m
15.06778,20m
16.13578,20m
15.1542,20m
14.42116,20m
15.32516,20m
14.96621,20m
13.76258,20m
14.68675,20m
14.99902,20m
14.41297,20m
13.80295,20m
14.53599,20m
16.55149,20m
16.01719,20m
15.68537,20m
14.01807,20m
13.54746,20m
15.96861,20m
14.04961,20m
13.39039,20m
14.31077,20m
14.46912,20m
16.15029,20m
14.15937,20m
14.07295,20m
16.37486,20m
13.03018,20m
13.95057,20m
12.43783,20m
12.90969,20m
13.22196,20m
14.18146,20m
14.04961,20m
13.83449,20m
13.82756,20m
14.15893,20m
11.94138,20m
13.56576,20m
12.46749,20m
13.56703,20m
14.14739,20m
13.26864,20m
12.56274,20m
12.94062,20m
13.00685,20m
14.98892,20m
12.90401,20m
13.58658,20m
13.55504,20m
12.18739,20m
12.43468,20m
13.54431,20m
10.86517,20m
10.78064,20m
12.36593,20m
12.30536,20m
11.51493,20m
10.8576,20m
10.50812,20m
11.37047,20m
10.7573,20m
10.67088,20m
11.18122,20m
11.15409,20m
10.63681,20m
10.70305,20m
11.65434,20m
10.4892,20m
9.597836,20m
8.684387,20m
9.755538,20m
10.23434,20m
8.895084,20m
9.525909,20m
9.134171,20m
9.072982,20m
8.544974,20m
8.399254,20m
7.893959,20m
6.889678,20m
7.934962,20m
8.273714,20m
7.324944,20m
7.050532,20m
6.950867,20m
7.089012,20m
7.603769,20m
7.36027,20m
6.76603,20m
6.542087,20m
6.045614,20m
5.388285,20m
5.55735,20m
5.542838,20m
5.935223,20m
5.419825,20m
4.963103,20m
4.920206,20m
4.275492,20m
4.459696,20m
4.636326,20m
4.156892,20m
4.459696,20m
4.219975,20m
4.079928,20m
4.246471,20m
4.206099,20m
4.356241,20m
4.107054,20m
4.357499,20m
3.598602,20m
4.011802,20m
3.700166,20m
3.943669,20m
3.263625,20m
3.906449,20m
3.907087,20m
5.091162,20m
7.23095,20m
9.383983,20m
11.59315,20m
12.86806,20m
12.89266,20m
12.50849,20m
13.9146,20m
12.70152,20m
13.42256,20m
13.68373,20m
13.31343,20m
12.97909,20m
13.43077,20m
13.26359,20m
12.53058,20m
12.80814,20m
12.48641,20m
13.63642,20m
12.45424,20m
11.70544,20m
12.39368,20m
12.2858,20m
11.91866,20m
11.50989,20m
11.3957,20m
9.361903,20m
8.692583,20m
9.029455,20m
9.112725,20m
8.730438,20m
8.899505,20m
9.200408,20m
8.13304,20m
8.5292,20m
7.404428,20m
6.641756,20m
6.019124,20m
5.701181,20m
6.76035,20m
6.782429,20m
6.295423,20m
6.813337,20m
7.71669,20m
7.460572,20m
6.596334,20m
6.981144,20m
6.918689,20m
6.115005,20m
5.38576,20m
5.267165,20m
5.351066,20m
4.847031,20m
4.130398,20m
3.352575,20m
4.013695,20m
4.104532,20m
4.82558,20m
5.992619,20m
5.929544,20m
5.701181,20m
5.986317,20m
4.489124,20m
3.825705,20m
3.550659,20m
4.426262,20m
4.192221,20m
4.093178,20m
3.726663,20m
4.544858,20m
4.571354,20m
4.50259,20m
5.167493,20m
6.009024,20m
6.521896,20m
6.174307,20m
5.865828,20m
5.234363,20m
5.187049,20m
5.021773,20m
5.141631,20m
4.989601,20m
4.62056,20m
6.569209,20m
6.54461,20m
5.720738,20m
4.215564,20m
3.963226,20m
3.484422,20m
3.157014,20m
3.749374,20m
4.163204,20m
4.047757,20m
4.399134,20m
4.484929,20m
3.844,20m
3.228298,20m
2.423362,20m
3.136198,20m
3.109704,20m
3.838323,20m
3.465494,20m
3.300845,20m
3.555705,20m
3.22893,20m
3.657272,20m
3.444676,20m
2.748866,20m
1.933201,20m
1.358514,20m
1.602645,20m
1.714303,20m
2.084602,20m
2.365323,20m
2.063152,20m
2.027196,20m
1.920587,20m
2.271955,20m
2.116149,20m
1.948971,20m
3.457297,20m
1.774231,20m
1.070855,20m
1.289124,20m
0.8658357,20m
1.249381,20m
1.241815,20m
1.285969,20m
1.019759,20m
0.8046445,20m
1.039315,20m
1.420968,20m
1.169897,20m
1.672035,20m
2.553311,20m
2.384245,20m
2.304759,20m
2.680736,20m
2.672534,20m
2.748236,20m
2.693982,20m
2.549525,20m
2.34829,20m
1.931939,20m
2.083971,20m
2.799333,20m
3.18099,20m
2.731206,20m
3.158907,20m
3.396102,20m
3.284445,20m
3.708995,20m
3.878693,20m
3.636454,20m
3.442154,20m
3.771453,20m
3.691331,20m
2.965246,20m
3.105288,20m
2.967767,20m
2.79996,20m
2.615762,20m
2.453006,20m
1.160434,20m
0.5895296,20m
2.163456,20m
2.002591,20m
2.958302,20m
3.215679,20m
3.705214,20m
2.824564,20m
3.510287,20m
3.205589,20m
3.60617,20m
3.188558,20m
2.425879,20m
2.258711,20m
2.01079,20m
1.693484,20m
0.848801,20m
0.4236197,20m
0.4072173,20m
0.3699986,20m
0.3699986,20m
0.3699986,20m
0.3699986,20m
0.3699986,20m
0.9901081,20m
1.070857,20m
0.9863281,20m
0.5447376,20m
0.3699986,20m
0.6122414,20m
0.5207663,20m
0.9762331,20m
1.591291,20m
2.414531,20m
2.909101,20m
2.938118,20m
2.65424,20m
3.186034,20m
2.745712,20m
2.198153,20m
2.984792,20m
3.21821,20m
2.97597,20m
2.966874,20m
2.693982,20m
2.779777,20m
2.926129,20m
3.121687,20m
3.517851,20m
3.177204,20m
3.299582,20m
2.583584,20m
1.257581,20m
1.166741,20m
1.440522,20m
0.9787567,20m
1.467013,20m
1.397628,20m
1.461964,20m
1.793161,20m
1.499188,20m
1.84173,20m
1.579931,20m
1.661942,20m
1.427904,20m
1.781165,20m
1.668877,20m
1.645535,20m
1.928787,20m
1.599488,20m
1.218474,20m
1.221629,20m
1.144035,20m
1.063921,20m
1.396363,20m
2.170395,20m
2.579166,20m
1.904177,20m
1.373655,20m
2.131917,20m
3.824435,20m
2.646039,20m
2.702179,20m
2.284579,20m
1.980514,20m
1.333285,20m
0.6488256,20m
0.3699986,20m
0.3699986,20m
0.8822387,20m
3.811195,20m
3.11412,20m
1.993135,20m
1.778011,20m
1.387533,20m
1.116276,20m
0.9724487,20m
1.776121,20m
1.839203,20m
1.940772,20m
2.182379,20m
2.35081,20m
3.027695,20m
2.847912,20m
2.805007,20m
1.907335,20m
1.886519,20m
2.061893,20m
0.6481945,20m
0.9604607,20m
2.401282,20m
2.943792,20m
3.148815,20m
7.246091,20m
7.121187,20m
5.033125,20m
4.753036,20m
3.074373,20m
3.278767,20m
2.188059,20m
2.875031,20m
3.413137,20m
4.073625,20m
3.603648,20m
2.252401,20m
1.550287,20m
1.944557,20m
2.737513,20m
5.520132,20m
4.2654,20m
4.964367,20m
6.406449,20m
5.364947,20m
3.72982,20m
3.632035,20m
3.125472,20m
2.661808,20m
2.348288,20m
2.697774,20m
2.948843,20m
2.387403,20m
1.824696,20m
2.215184,20m
1.942028,20m
1.758458,20m
1.96979,20m
1.920585,20m
2.754543,20m
1.091047,20m
1.174315,20m
1.217841,20m
1.282817,20m
0.5542004,20m
1.107444,20m
1.697266,20m
1.562273,20m
1.383113,20m
1.583084,20m
1.32445,20m
1.031116,20m
0.5737572,20m
0.3699986,20m
0.3699986,20m
0.9421656,20m
2.454275,20m
2.869992,20m
2.895226,20m
2.964614,20m
3.126112,20m
1.569211,20m
1.31877,20m
2.716058,20m
2.934968,20m
3.226405,20m
3.101494,20m
2.952631,20m
2.606916,20m
2.231582,20m
2.189315,20m
2.515454,20m
2.34198,20m
2.465621,20m
2.555202,20m
2.688936,20m
2.237892,20m
2.434089,20m
2.648563,20m
2.629588,20m
3.256692,20m
3.076262,20m
3.17279,20m
2.412629,20m
2.924867,20m
2.932442,20m
2.639734,20m
2.291515,20m
2.080811,20m
2.066309,20m
2.216444,20m
2.563401,20m
2.601245,20m
2.28142,20m
1.805139,20m
1.634184,20m
1.33013,20m
1.736377,20m
1.431061,20m
1.673291,20m
1.743946,20m
1.571734,20m
1.379966,20m
1.042474,20m
0.8784548,20m
0.7598581,20m
1.350943,20m
1.125112,20m
1.056352,20m
0.5535689,20m
0.3699986,20m
0.3699986,20m
1.124472,20m
1.823433,20m
2.389299,20m
2.51041,20m
1.986192,20m
1.887783,20m
0.6406243,20m
1.463868,20m
1.525683,20m
0.8008603,20m
1.356621,20m
0.5359071,20m
0.3699986,20m
0.3699986,20m
0.8803446,20m
1.144038,20m
1.103032,20m
1.505493,20m
1.806402,20m
1.675819,20m
0.5308586,20m
0.8324056,20m
1.103032,20m
0.6709073,20m
0.6210703,20m
0.3699986,20m
0.3699986,20m
0.3699986,20m
0.4709327,20m
0.4721932,20m
0.5024743,20m
0.6816309,20m
0.7081265,20m
0.6393651,20m
0.8633123,20m
1.084103,20m
2.259972,20m
1.872012,20m
0.9705521,20m
1.626618,20m
2.063153,20m
2.092807,20m
1.636077,20m
1.509915,20m
1.07653,20m
1.405197,20m
0.9869545,20m
0.698033,20m
0.9251319,20m
1.152232,20m
0.5327551,20m
1.182512,20m
0.994524,20m
1.074008,20m
0.6582907,20m
1.398888,20m
2.041071,20m
2.784194,20m
2.301609,20m
2.51861,20m
2.448589,20m
2.409479,20m
3.558862,20m
3.07122,20m
2.224646,20m
1.901658,20m
1.979881,20m
2.294033,20m
2.298455,20m
2.304132,20m
2.28268,20m
2.37478,20m
2.268809,20m
1.59823,20m
1.361671,20m
1.103664,20m
1.433586,20m
1.742054,20m
1.816496,20m
1.550289,20m
0.6645991,20m
0.436866,20m
0.8860252,20m
1.369866,20m
1.680864,20m
1.876422,20m
1.475852,20m
0.578172,20m
0.3699986,20m
0.3939705,20m
0.3699986,20m
1.045623,20m
2.068825,20m
1.282186,20m
2.022789,20m
1.655006,20m
1.554067,20m
2.254299,20m
1.905444,20m
1.212164,20m
0.5377982,20m
0.5573587,20m
1.198289,20m
1.428536,20m
1.857499,20m
1.820909,20m
1.88084,20m
1.902287,20m
1.589396,20m
1.528835,20m
1.709251,20m
1.982901,20m
1.947711,20m
1.636081,20m
2.398753,20m
1.680235,20m
2.410106,20m
2.329995,20m
2.443544,20m
2.42399,20m
2.369734,20m
1.991244,20m
1.634819,20m
1.116278,20m
0.5289664,20m
0.3699986,20m
0.3699986,20m
0.3699986,20m
0.3699986,20m
0.3699986,20m
0.675957,20m
0.8980081,20m
0.3699986,20m
0.9125152,20m
0.3737837,20m
0.6299049,20m
0.6210738,20m
0.5377999,20m
1.138355,20m
0.410372,20m
0.8841307,20m
0.8437567,20m
0.4292957,20m
0.4116344,20m
0.5926849,20m
1.143401,20m
0.3744144,20m
0.5870067,20m
1.375548,20m
0.990743,20m
0.8273558,20m
1.291648,20m
1.582453,20m
1.43737,20m
1.40709,20m
1.492251,20m
1.354731,20m
1.223521,20m
1.521899,20m
1.495404,20m
1.672662,20m
1.869484,20m
2.195625,20m
2.603774,20m
2.468775,20m
2.508513,20m
2.403169,20m
2.589267,20m
2.805007,20m
2.692722,20m
2.679471,20m
2.390554,20m
2.004485,20m
2.367218,20m
2.751394,20m
2.903422,20m
3.331758,20m
3.663577,20m
4.146172,20m
4.21367,20m
3.96386,20m
3.333652,20m
3.48505,20m
3.573996,20m
4.823057,20m
4.755558,20m
4.726535,20m
5.504989,20m
5.612231,20m
5.586362,20m
5.61854,20m
6.693481,20m
7.369733,20m
7.892692,20m
7.451111,20m
7.818245,20m
7.15399,20m
7.693979,20m
7.775351,20m
6.47837,20m
7.61323,20m
7.085866,20m
6.883364,20m
7.044861,20m
6.853084,20m
7.220225,20m
7.672534,20m
8.215673,20m
8.536143,20m
8.243436,20m
7.640984,20m
8.035262,20m
8.284438,20m
8.061129,20m
8.679329,20m
8.850922,20m
9.446443,20m
10.13089,20m
10.02995,20m
10.30184,20m
10.41476,20m
10.06907,20m
10.81029,20m
9.877926,20m
10.61284,20m
10.48856,20m
10.96486,20m
10.60275,20m
11.38308,20m
10.24002,20m
11.21464,20m
11.56602,20m
11.16986,20m
11.11246,20m
11.80763,20m
11.78809,20m
11.68525,20m
11.6657,20m
11.32568,20m
12.19938,20m
12.71603,20m
13.4642,20m
13.50331,20m
12.77343,20m
12.03537,20m
12.76334,20m
13.06553,20m
12.69522,20m
13.362,20m
12.07574,20m
13.43456,20m
13.07372,20m
12.43216,20m
13.27558,20m
13.36958,20m
13.873,20m
13.33929,20m
13.89947,20m
13.80421,20m
12.39746,20m
12.87689,20m
13.26233,20m
13.59918,20m
13.55819,20m
14.5896,20m
13.89443,20m
13.82188,20m
13.90452,20m
14.35494,20m
12.61321,20m
12.77092,20m
13.44149,20m
13.10021,20m
13.55378,20m
13.48059,20m
13.39481,20m
12.09152,20m
13.14499,20m
13.84396,20m
13.80926,20m
14.33475,20m
13.35695,20m
14.68486,20m
15.19205,20m
13.69193,20m
11.92369,20m
7.90973,20m
5.817251,20m
5.735242,20m
3.919072,20m
3.513442,20m
2.863679,20m
0.826724,20m
0.6847847,20m
0.6128671,20m
0.5510481,20m
1.625982,20m
0.7207421,20m
0.3699986,20m
0.6153948,20m
0.9636153,20m
2.383615,20m
3.053557,20m
2.939375,20m
2.382351,20m
2.752021,20m
2.809427,20m
2.427774,20m
2.155884,20m
2.123708,20m
2.272588,20m
2.185536,20m
1.980513,20m
1.724393,20m
2.027825,20m
2.015838,20m
2.141375,20m
2.087755,20m
2.30728,20m
2.526819,20m
2.810055,20m
3.653481,20m
4.115261,20m
3.927269,20m
4.260978,20m
3.923486,20m
4.342359,20m
4.676076,20m
3.683764,20m
3.811198,20m
4.16005,20m
4.259726,20m
6.149704,20m
5.548518,20m
4.076147,20m
4.915159,20m
5.153618,20m
5.612865,20m
5.80968,20m
6.243698,20m
5.339715,20m
4.315863,20m
4.400395,20m
4.848924,20m
4.361285,20m
4.963733,20m
4.647686,20m
4.793403,20m
4.663454,20m
5.111347,20m
4.108952,20m
3.538669,20m
3.892575,20m
3.327966,20m
3.640863,20m
3.827599,20m
3.843997,20m
3.965114,20m
4.444554,20m
4.181496,20m
4.334788,20m
4.014958,20m
3.564529,20m
3.352566,20m
3.636451,20m
4.054702,20m
4.522779,20m
4.530352,20m
4.612362,20m
4.518992,20m
4.696252,20m
4.840718,20m
4.447711,20m
4.283691,20m
4.404181,20m
4.725911,20m
4.037667,20m
3.981525,20m
3.569582,20m
4.490604,20m
4.660302,20m
4.491237,20m
4.724018,20m
5.146677,20m
5.202818,20m
4.923366,20m
4.915789,20m
4.540443,20m
4.509531,20m
4.372642,20m
3.869865,20m
4.114627,20m
4.46348,20m
3.772083,20m
3.729819,20m
3.955027,20m
3.801733,20m
3.790375,20m
4.386517,20m
4.130275,20m
4.067317,20m
3.967644,20m
4.088764,20m
4.438248,20m
4.613621,20m
3.968905,20m
3.968276,20m
3.968903,20m
3.592923,20m
3.751262,20m
3.656008,20m
3.704584,20m
3.547503,20m
3.914655,20m
3.785328,20m
3.517223,20m
3.201807,20m
3.202439,20m
3.881846,20m
4.413647,20m
3.805517,20m
3.736755,20m
4.058481,20m
4.038295,20m
4.170141,20m
4.510164,20m
4.477358,20m
3.954393,20m
4.344254,20m
4.259094,20m
3.828226,20m
3.567688,20m
3.914653,20m
4.537288,20m
4.392827,20m
4.319651,20m
4.09949,20m
4.749879,20m
5.106942,20m
3.895098,20m
4.197267,20m
4.314601,20m
4.432571,20m
4.207997,20m
4.209252,20m
4.566936,20m
4.958056,20m
4.438248,20m
4.171403,20m
5.634312,20m
4.659043,20m
4.020633,20m
4.161313,20m
3.479372,20m
4.495657,20m
4.848289,20m
4.311453,20m
4.149323,20m
3.608062,20m
4.634437,20m
4.840093,20m
3.391686,20m
3.568317,20m
6.075264,20m
5.887907,20m
5.47976,20m
5.625479,20m
7.209504,20m
6.656897,20m
6.972308,20m
6.704208,20m
5.805267,20m
6.336428,20m
6.477107,20m
6.842992,20m
4.706983,20m
4.508904,20m
4.868475,20m
5.608445,20m
5.704334,20m
5.833021,20m
6.41213,20m
6.771069,20m
7.057469,20m
7.020884,20m
6.361665,20m
6.298577,20m
6.145284,20m
5.590781,20m
5.556089,20m
5.212918,20m
5.348545,20m
4.926513,20m
4.698152,20m
4.259722,20m
4.979499,20m
5.069086,20m
4.857752,20m
4.882987,20m
4.811073,20m
4.494395,20m
4.422477,20m
4.156265,20m
4.580186,20m
4.819271,20m
4.963103,20m
4.647052,20m
4.086238,20m
4.254043,20m
4.327849,20m
3.464865,20m
3.434581,20m
3.618157,20m
3.838955,20m
3.573999,20m
3.329865,20m
2.912885,20m
3.056711,20m
3.022646,20m
2.801226,20m
